lang	filename	speaker	gend	item	inform	itemdur	f0md	f0mn	f0sd	f0hzq05	f0hzq95	f0stq05	f0stq95	f0strange	intmd	intmn	intsd
Chinese	5_mono	M5	female	5_6_pan_2	inform	2.2716147357400303	215.3826591863082	215.46713196621067	21.853920391682053	176.5927986006255	255.36598554474344	89.57120473298475	95.95706990663733	6.385865173652576	59.02724460281	60.0414169611646	8.264679973728827
Chinese	5_mono	M5	female	6_4_pan_2	inform	1.7660647107248906	198.78527823820895	201.81853739290722	23.308090831514413	172.7360260254552	240.60297862729925	89.18910079739783	94.92611651530903	5.737015717911206	57.145418365280904	58.83826138091845	7.135935946075638
Chinese	5_mono	M5	female	6_5_pan_2	inform	2.372484468259074	206.5386401871811	202.69431678868824	24.24609426633174	176.6232233428494	233.41362983716255	89.57437485964367	94.40093996739024	4.826565107746575	58.8659347872047	59.67810498129967	7.188393384710337
Chinese	5_mono	M5	female	6_8_pan_2	inform	1.314921477927811	183.286370402952	193.0546167160843	22.311945455093223	172.58367047836063	235.94134639448285	89.17382578778002	94.58740439709669	5.413578609316673	57.900196140064594	58.361223769536714	6.368295944737996
Chinese	5_mono	M5	female	5_10_pan_2	inform	1.5165871620074824	202.0415912471085	200.99623003697604	28.62205022975196	170.33168929155653	231.12109766215906	88.9456744181883	94.230036899678	5.284362481489694	57.54832278774767	58.623412308164966	6.356582610822783
Chinese	5_mono	M5	female	6_8_pan_3	inform	1.376490377266407	182.06765177323746	194.50683684436595	28.717129557833434	168.96035515599647	249.57151139329983	88.80648679174841	95.55971013272193	6.75322334097352	58.28991185646424	59.48287835500306	5.716488041999321
Chinese	5_mono	M5	female	5_10_pan_3	inform	1.4377418298770408	215.96641358394822	210.26125643407156	22.4299072085839	172.74995324476848	241.98737978425515	89.19046969395289	95.02540335503927	5.834933661086382	58.47044300751614	59.82839920620514	6.717134809330247
Chinese	5_mono	M5	female	5_1_pan_3	inform	1.5186801497882243	217.38119372776129	210.47856422307112	23.322376668753552	172.870115978554	246.50004837450732	89.20207799932557	95.34515958250235	6.14308158317678	58.453062413307634	60.377593932319265	7.554090525432655
Chinese	5_mono	M5	female	5_6_pan_3	inform	2.224727605532678	203.6839176116206	202.05607007723845	23.958041515503734	175.34938316853805	229.08714054657113	89.4490593238944	94.0769272480336	4.627867924139196	57.84051885897418	60.27133165758251	9.686434246386797
Chinese	5_mono	M5	female	5_2_pan_3	inform	1.4723995450864606	210.55853517145061	201.2287529815445	32.15507870665387	99.82542702594564	239.0590591786825	79.69602475673341	94.81467345973726	15.118648703003856	58.50032518606548	59.681243944430065	7.022899243666328
Chinese	5_mono	M5	female	5_4_pan_3	inform	1.9138302675875707	193.39424902049782	197.5733157262905	30.64707730201568	170.09400145962582	240.03283836999262	88.92225118668335	94.88505562321212	5.962804436528771	57.28138146351039	58.624596761670105	8.459947059899541
Chinese	5_mono	M5	female	5_9_pan_3	inform	2.093883785924163	205.7149914591932	205.6313984983888	25.64573173550948	167.71352246868724	244.00951767221585	88.67825484979612	95.16951393931781	6.491259089521691	59.088575547400126	59.65034154195301	6.671706902668198
Chinese	5_mono	M5	female	5_3_pan_3	inform	2.79466370352759	208.00000225566663	206.60963091158033	13.048474076175633	186.1898148438058	227.62562304917103	90.48754871876025	93.96622747299494	3.478678754234693	56.21468477597758	58.09284111212595	8.246707183168478
Chinese	5_mono	M5	female	5_5_pan_3	inform	2.4628924089474253	203.97687270805855	201.79194441584892	23.033142037796814	167.20514177374787	229.34854653253848	88.62569798108944	94.09666142233274	5.470963441243299	57.54004754068477	58.8511684772341	7.923906497577991
Chinese	5_mono	M5	female	5_7_pan_3	inform	1.4838621492420998	203.84431748620526	198.89497393621323	23.60034633311928	173.02392432903636	228.79287327647356	89.21793033824319	94.05477224973365	4.836841911490453	57.78443652933859	58.7295237522558	6.143660304642721
Chinese	5_mono	M5	female	5_6_con_1	pol	2.3708592402363706	213.19811489488185	213.7726200777995	23.18667085465461	173.16657240187033	252.14493643273985	89.23206916754411	95.73713198535698	6.50506281781287	58.836372224795035	61.222270379168364	8.817951703322034
Chinese	5_mono	M5	female	5_2_con_1	pol	1.5776303828679374	206.5006074940534	204.14517522999932	21.076074920110806	173.21948058061943	241.0244536630491	89.23747498215664	94.95641259086845	5.718937608711812	59.235076087568245	60.30530444446131	7.793458752124551
Chinese	5_mono	M5	female	5_4_pan_1	inform	2.0504813813764144	203.9424087850295	198.5064891140605	30.4880709139242	99.12278125031989	235.12988629498395	79.57259753955721	94.52770698103292	14.955109441475713	57.4040431030007	58.165870760421626	7.6189463808574045
Chinese	5_mono	M5	female	5_1_con_1	pol	1.6150143050237489	209.11166499228062	211.85659264350264	27.387078106371206	175.2434342441864	262.47943240465065	89.43853390765727	96.43258941888756	6.994055511230286	59.03599923398231	61.16918073367279	7.642698570945618
Chinese	5_mono	M5	female	5_5_con_1	pol	2.5770828033528232	203.70228106745623	198.3230447756333	36.09184469728726	104.96083003178337	240.6612547942101	80.56444627964294	94.93023323455803	14.365786954915094	58.273483457980404	60.322763089165235	8.63516271790464
Chinese	5_mono	M5	female	5_7_con_1	pol	1.7158809318919452	208.01965567894433	206.74378612484696	16.771029889603504	176.44069813312362	231.42900941903386	89.55647476468519	94.2531108730355	4.6966361083503045	57.18212025780644	59.58547829229572	7.5459742839617565
Chinese	5_mono	M5	female	5_9_con_1	pol	2.4879887486274583	196.71055706217402	199.6254299532788	23.761549714855395	167.56208745966734	234.8456706423239	88.66261156500954	94.5068299966648	5.844218431655264	59.052060326187046	60.12990837870962	9.292717160235986
Chinese	5_mono	M5	female	5_8_con_1	pol	1.487110761389829	189.0078790728684	192.82798681508717	29.61633909629473	110.1120021999612	232.86539812291252	81.16837281702675	94.3602296711047	13.191856854077955	58.75282476672351	59.544878469326676	6.887447494856721
Chinese	5_mono	M5	female	5_10_con_1	pol	1.606506766981454	214.11513548388677	213.52571206023165	18.6761658120502	177.85083581731107	240.65507038812746	89.69390723865436	94.92979746096334	5.235890222308981	59.415456099115325	61.381620755577615	7.215696462367683
Chinese	5_mono	M5	female	5_1_con_2	pol	1.57612642209574	197.29558158548463	201.20033140592034	26.14772173299592	161.7944239952576	240.61164755522833	88.0562168358575	94.92673158795836	6.87051475210086	58.604195058896636	60.808622891763534	7.392003328711623
Chinese	5_mono	M5	female	5_7_con_2	pol	1.5757307034776318	214.6052300340541	209.8351116259815	19.603017170541076	176.40154587556032	242.36990792002882	89.55263272349991	95.052801336814	5.500168613314088	58.60752880413072	60.631336800191384	6.935175863799216
Chinese	5_mono	M5	female	5_2_con_2	pol	1.3714426298168974	220.6516215072617	215.7292508824633	22.073558616804746	179.68349030021142	247.30102353881423	89.87176093922865	95.4014325905034	5.529671651274754	61.315728599364185	62.58017589971403	7.200095945771558
Chinese	5_mono	M5	female	5_10_con_2	pol	1.4274709214490713	211.7687869984018	210.74900362360603	20.251757973761297	177.59001526367928	241.40693588350177	89.66859341233666	94.98379437929037	5.315200966953711	58.46339458369506	60.102350055109596	7.395527445410352
Chinese	5_mono	M5	female	5_4_con_2	pol	2.103591829394418	203.9647718313666	208.65686479351413	29.862240059382543	169.43753229952952	260.4607705737297	88.85531598986314	96.29905762945572	7.443741639592574	58.81812970962028	60.46635164850856	8.761274830274356
Chinese	5_mono	M5	female	5_3_con_2	pol	2.7122727283868926	214.01608759816668	211.93084510172775	18.87082634047813	179.78219836004354	240.93373718519516	89.88109535400471	94.94990142628599	5.068806072281276	57.5149376498343	59.57150133433223	8.438438646378241
Chinese	5_mono	M5	female	5_5_con_2	pol	2.596861453153906	210.90776007145732	211.48691038461706	20.052746697844928	181.58724954230806	244.8499624011537	90.05366333017909	95.2290477055157	5.175384375336606	60.04409617949783	61.40099649323372	8.283924782076522
Chinese	5_mono	M5	female	5_8_con_2	pol	1.5889345181885801	197.62260807143423	195.60099765651933	28.120648846209896	166.59598419406836	230.88254487444996	88.56224888935245	94.21218205072616	5.64993316137371	58.34977014622938	58.88179207504791	7.269020772216739
Chinese	5_mono	M5	female	5_9_con_2	pol	2.216117825804645	202.43253604558114	203.52472143385094	21.018909110930743	172.272450087001	238.70013068562943	89.14257588244904	94.78854450794482	5.645968625495783	58.88233141803377	59.571509629023765	6.851430372162158
Chinese	5_mono	M5	female	5_6_con_2	pol	2.7431596145019057	212.3818719280173	213.08628566690848	19.092408442146365	185.3475808976952	246.12556000616308	90.40907370506183	95.319008141398	4.909934436336172	58.537922949056956	60.78065205158825	8.03008488499281
Chinese	5_mono	M5	female	5_4_con_3	pol	2.2641850992908985	193.25791250352603	197.6027638900943	24.365641346596135	167.0541589917122	243.73703070843752	88.61006502115083	95.15017970872158	6.54011468757075	57.04592203631456	58.1907769233137	7.894240150944407
Chinese	5_mono	M5	female	5_1_con_3	pol	1.6134224751370994	197.80988330578455	203.1722200791703	23.85014344973199	172.42043881568432	248.37598755790842	89.15744386664201	95.47657222955759	6.319128362915578	57.114643149772284	59.36765220838627	8.069863363888034
Chinese	5_mono	M5	female	5_7_con_3	pol	1.568939269370503	213.18729323816876	206.31441376217396	24.54701577199469	173.66105739232913	239.61874192374452	89.28156555690965	94.85516332287973	5.573597765970078	58.75458517677599	60.18101643979202	7.188937578917348
Chinese	5_mono	M5	female	5_8_con_3	pol	1.4532184888015536	187.08515994472802	199.09218685802585	25.36200887539563	175.2782198553859	257.211148831569	89.44199912207907	96.0817124025693	6.639713280490227	58.619232088305935	60.190720025548394	6.560803063212656
Chinese	5_mono	M5	female	5_6_con_3	pol	2.3229999089257944	213.87362480189864	213.5969205634064	23.214401507814156	175.1853212061443	257.38984791391175	89.43285700538888	96.09322604273807	6.660369037349184	58.6666529996198	60.065845366469965	7.705401696590295
Chinese	5_mono	M5	female	5_5_con_3	pol	2.530578019738414	205.2955258978043	204.15157895486175	19.19928474307026	173.26421823231723	234.79937688107523	89.23926371528087	94.5034109644479	5.264147249167024	59.11138529097346	60.08156074440491	8.10505816312497
Chinese	5_mono	M5	female	5_2_con_3	pol	1.8195208265226483	215.97622149714763	209.37743601295452	29.05823277994605	181.32173475839267	242.16535890518205	90.0288900193132	95.03813567551825	5.009245656205053	58.728051781933374	61.821510599933866	9.189497328528896
Chinese	5_mono	M5	female	5_3_con_3	pol	2.6532970136696576	204.16404299453546	201.6381047068237	22.53836259680001	173.24055860458125	228.67930076859082	89.23958355069274	94.0461702522733	4.806586701580557	57.17511914478288	59.536158978231306	7.864095014554188
Chinese	5_mono	M5	female	5_9_con_3	pol	2.3979712601235406	198.5000459810796	199.4645130006675	20.262409874684185	171.19741048847555	235.46683264079124	89.03420438298564	94.55255064930171	5.5183462663160725	58.15545034793227	58.48439897764685	7.134147812953616
Chinese	5_mono	M5	female	5_10_con_3	pol	1.5387789689161764	199.13381089684407	200.26545469754433	17.97383241489255	170.74715693587012	225.44525959848326	88.98847350965337	93.79957114844255	4.811097638789178	57.92264945799759	58.90613259773503	6.456018087688361
Chinese	6_mono	M6	male	6_3_con_1	pol	2.2857546191067826	164.26757448438482	162.75586277890554	21.670373680331462	121.00797212349153	199.53548040694508	83.02749739049952	91.68601521295976	8.65851782246024	69.74346103516407	70.39461960256656	7.96009572347513
Chinese	6_mono	M6	male	6_8_con_1	pol	1.4032341493635272	125.6319765972578	132.9821588690265	17.765936588568483	115.48445224549708	171.48294855989874	82.21865787826296	89.06304943631679	6.844391558053829	68.25480321886053	70.75730921119057	7.141401621158906
Chinese	6_mono	M6	male	6_10_con_1	pol	1.2415916568371372	149.39451392039632	147.3829343813853	19.617673309946696	114.38275689222668	177.13324458960705	82.05270927810777	89.6242943291063	7.571585050998536	69.56065017143413	71.15760836536299	7.2144320400751125
Chinese	6_mono	M6	male	6_1_con_1	pol	1.464833529968935	152.57033355279893	148.29834189991269	19.06218736743418	114.54436420311023	174.34668448212076	82.07714849958603	89.34967373855979	7.272525238973756	70.94873296135994	71.53896104678189	7.341784886067216
Chinese	6_mono	M6	male	6_4_con_1	pol	1.794779769020728	164.26739568524903	157.02983775528728	25.41638650381788	117.10882232936001	193.68727863894236	82.460467754535	91.17100667581418	8.71053892127918	70.19436396373766	70.97057910089966	7.741353740849714
Chinese	6_mono	M6	male	6_6_con_1	pol	2.2184070415871844	157.94944722157018	159.6045579174828	17.675056149869572	134.72884656419436	192.36420776633838	84.88693677694275	91.05235666017393	6.165419883231181	68.9018226402361	70.177364367102	7.735039903286866
Chinese	6_mono	M6	male	6_5_con_1	pol	2.2272718049901314	157.64023384061127	158.08381384260073	18.845345426004602	127.49490614077745	187.2626159368086	83.93109733115756	90.58702892809791	6.6559315969403485	69.46218670215771	70.77846576990805	8.943441189902295
Chinese	6_mono	M6	male	6_7_con_1	pol	1.3184186051536528	154.3565702681608	151.4799004843642	21.007716376072413	114.80146969536023	177.60015347016216	82.11596750212729	89.66981731876938	7.553849816642085	71.58465156263057	72.45957819031061	9.36275079099076
Chinese	6_mono	M6	male	6_2_con_1	pol	1.3749238719608314	153.32610759392364	148.35112464470916	20.10483073207267	115.47492116081362	175.0783837965853	82.21700376373649	89.42228171170862	7.205277947972135	69.3721747140478	69.88749619676418	7.565644356736919
Chinese	6_mono	M6	male	6_9_con_1	pol	2.2072324850563945	155.9562295378903	153.43154987074914	18.029219582941376	118.76148107597005	177.02879343239402	82.70303423100307	89.61401722960392	6.9109829986008435	69.53742847603647	69.8534997124848	8.259977518649531
Chinese	6_mono	M6	male	6_10_con_2	pol	1.3284268678327038	162.90746077425626	155.17124990621878	23.470535929703026	116.15487163377855	186.16743109487706	82.31886916466405	90.48547781627916	8.166608651615107	69.12207829021924	71.09783687109865	8.168197730326037
Chinese	6_mono	M6	male	6_7_con_2	pol	1.276309989540394	149.82433504851798	143.48475491380395	16.295052431771598	114.45554774943517	161.2381359981218	82.06372292546293	87.99659025356722	5.932867328104294	70.51273942902493	71.22424075095468	5.808545414873671
Chinese	6_mono	M6	male	6_8_con_2	pol	1.2799333622640603	134.65874780929153	135.70959398416085	15.002254229614863	116.66746555970441	156.1247050302441	82.39510171423574	87.43866040781835	5.043558693582611	69.29861700891175	70.11369654649951	6.173687718714309
Chinese	6_mono	M6	male	6_3_con_2	pol	2.3738770765659183	158.21779562942336	156.0001713791342	17.24851106299286	124.31346275563344	182.1297701573959	83.49404412497738	90.1058753689353	6.611831243957923	71.95515690460383	71.57936623061849	7.618059609396846
Chinese	6_mono	M6	male	6_2_con_2	pol	1.2791283142705652	161.81094719943636	159.15284486349364	21.139657002503156	125.92186476532511	189.63613651867206	83.71658465094313	90.80507946875096	7.0884948178078275	71.1993566540778	71.55408299610912	7.626782996828508
Chinese	6_mono	M6	male	6_5_con_2	pol	1.8514055728875292	160.6025588684468	158.3418795252894	16.698568170369217	126.47883377627258	182.53266776283732	83.79300878341411	90.14404925547363	6.351040472059523	69.50114893767717	69.40104763642032	7.189555868885378
Chinese	6_mono	M6	male	6_6_con_2	pol	1.8458897177675908	172.08682402589275	175.99201486370157	24.368437926990016	138.5980516758053	212.84986198269493	85.37712453494781	92.80427497690796	7.427150441960151	69.17699545923736	70.33487928549005	7.397965686199513
Chinese	6_mono	M6	male	6_4_con_2	pol	1.758666784251517	179.7018830789079	165.67884304773696	30.807083454664532	115.52999182021877	204.79259263379123	82.2254765190702	92.1362362810962	9.910759762026004	71.1797393802945	72.31412753681751	8.27072135697481
Chinese	6_mono	M6	male	6_1_con_2	pol	1.4616608786972165	154.7313769536898	152.5411084406028	18.379697851964558	117.17115595901495	182.25005030228388	82.46964741401678	90.11727019718714	7.6476227831703625	70.72251254865724	71.92533809080378	7.712748381428322
Chinese	6_mono	M6	male	6_10_con_3	pol	1.2536244646758803	159.51700735877006	153.3999185613746	23.69380938514044	118.06799216892657	187.99537742067037	82.6016798057151	90.65461270542824	8.052932899713142	68.79559905388012	69.32968711819599	7.2887332101140965
Chinese	6_mono	M6	male	6_8_con_3	pol	1.33993658146062	140.42631553574432	142.33619753812624	16.645381894226865	117.05910243912017	168.48013130489008	82.45309896288217	88.75716512749975	6.304066164617581	69.81847934491637	69.49241216790578	7.528284746765329
Chinese	6_mono	M6	male	6_5_con_3	pol	1.9192144510550122	158.9850944633035	155.73534670491435	19.30216273734608	120.88496644546743	184.15246694004523	83.00989234005483	90.29708039180521	7.287188051750377	68.75319540638137	69.2864069521234	8.169580284916348
Chinese	6_mono	M6	male	6_3_con_3	pol	2.0353004441755047	168.38257762992964	165.57767209035845	21.373319923775693	122.48794551908651	201.11242924585696	83.23720475437241	91.82230068825623	8.58509593388382	71.35881756391818	71.49657956648679	6.489182906359528
Chinese	6_mono	M6	male	6_9_con_3	pol	1.9029051442141736	173.00163934772212	167.165295613818	20.761452127843206	128.91788648108053	192.85743857354586	84.12365109380647	91.09669058069666	6.973039486890187	71.4658591451851	71.29255130660995	7.89492193422057
Chinese	6_mono	M6	male	6_7_con_3	pol	1.7423431267844478	149.15078639102603	147.1852074034828	17.99321752384972	116.36979226823819	178.88288234073704	82.35080912372621	89.79440849156339	7.44359936783718	71.26219593949465	72.0323379057031	11.829532503902199
Chinese	6_mono	M6	male	6_2_con_3	pol	1.2718835498442616	163.3668471142889	155.89348525004405	21.182456399399776	120.50456925627434	184.97935665145633	82.95532849136255	90.37464560933174	7.419317117969186	72.22175358297862	72.32294012415753	7.352588480069925
Chinese	6_mono	M6	male	6_1_con_3	pol	1.3785378147962888	159.60797800313418	156.11635758556253	18.688545609163857	119.18936057232561	178.44057922182003	82.76533979133315	89.7515991122936	6.986259320960457	71.76805022552446	72.26162236985229	7.44531316501461
Chinese	6_mono	M6	male	6_4_con_3	pol	1.7724555866165588	162.29141119452473	157.20299960746624	20.54674004685794	122.84383240891792	184.9076727455864	83.28817389557624	90.36790637404454	7.079732478468301	70.5189581471268	70.43267953405069	8.251990466814803
Chinese	6_mono	M6	male	6_6_con_3	pol	2.058671738727867	161.7479109963545	162.408487685497	17.666814872752315	135.40104207190575	188.84540100138156	84.9731367300919	90.73273100753252	5.759594277440627	68.14622733375545	69.61687954124838	7.831935890841922
Chinese	6_mono	M6	male	6_7_pan_1	inform	1.35889156923065	145.48613022394466	142.49151021050108	15.715063574754298	114.0387180985926	161.2418820953107	82.00054893125925	87.99699188357438	5.996442952315135	71.78733615845267	72.8846929522249	7.569195795150288
Chinese	6_mono	M6	male	6_1_pan_1	inform	1.2861029620364093	149.21630151796214	145.1939368462579	13.505259259064111	118.7127822542821	163.4509703644203	82.69575012261708	88.23071447649923	5.534964353882145	73.58480699581983	73.90315629713321	7.538796501758825
Chinese	6_mono	M6	male	6_3_pan_1	inform	1.970933841728197	150.91507829454986	148.35576185009296	15.686637265445972	121.7519866563399	169.76806547169642	83.13361558814069	88.88905535125409	5.755439763113401	73.28526524725234	74.34248531764621	6.521570268778765
Chinese	6_mono	M6	male	6_5_pan_1	inform	1.9298832608425869	157.02449131969334	157.41370999387877	17.074176095144946	125.75604898332539	183.78553734335483	83.69380741214395	90.26251521173647	6.5687077995925165	70.1369810023569	71.31803511066641	10.85095021240151
Chinese	6_mono	M6	male	6_8_pan_1	inform	1.1809480826330514	143.31380250784576	144.96907267137703	15.882813731854354	125.18977170465614	169.56302512878267	83.61563180485888	88.86809732958066	5.252465524721785	72.76296743201704	73.66942709908821	7.515969197995002
Chinese	6_mono	M6	male	6_2_pan_1	inform	1.0917017088378884	148.4820999568039	147.25526869017344	18.436499347019215	118.73304956830889	177.65705982941464	82.69875402126847	89.67530893597275	6.9765549147042805	71.74844828031338	71.9559112960081	6.978443662429885
Chinese	6_mono	M6	male	6_4_pan_1	inform	1.601545265520258	151.1646367155023	154.6059496135429	23.09819803433481	126.39101194748042	201.04213745338288	83.78089473439236	91.81573927166205	8.034844537269692	73.68842257348321	74.65528183119353	5.933042984118324
Chinese	6_mono	M6	male	6_6_pan_1	inform	2.153428504426074	158.57780859650154	160.3856859668641	19.766767077611078	134.03162930462858	193.0590734156623	84.79709558311293	91.11475368211325	6.317658099000312	71.03176544132296	72.74588932245592	7.305117617528972
Chinese	6_mono	M6	male	6_9_pan_1	inform	1.7687250328118012	151.99984840468736	151.8012956848007	15.5318423537993	123.52991591645335	173.8834967770997	83.38445844494272	89.30372499493156	5.9192665499888335	71.57696047600825	72.03940552030585	7.227605874615342
Chinese	6_mono	M6	male	6_10_pan_1	inform	1.1584975857448399	156.81910325614604	150.24523847786875	20.708894101206916	121.41566929760845	177.42255115088147	83.08572243161262	89.65253960766637	6.566817176053746	72.25971444707298	72.35684594691456	7.757734637529145
Chinese	6_mono	M6	male	6_3_pan_2	inform	2.275078123430376	164.8973405548343	161.61281079058327	18.284912039362553	127.39118289880369	185.50015453852077	83.9174594114813	90.42328927493844	6.505829863457137	71.61219736149059	71.77739315203476	12.44701575257563
Chinese	6_mono	M6	male	6_8_pan_2	inform	1.1965396148553396	142.5815616754332	144.71024829704248	15.690474177319562	119.68403296724344	168.44521098899517	82.83689293095769	88.75325338101406	5.916360450056374	72.72042817337066	73.65318494326685	8.744155912880217
Chinese	6_mono	M6	male	6_5_pan_2	inform	1.7602054481177447	169.6377100113125	164.8693203516239	19.2829902962329	129.92796093763988	187.90754840724804	84.25848385147205	90.64654861939323	6.388064767921179	72.47572428332846	74.93508221355576	7.667199243809895
Chinese	6_mono	M6	male	6_9_pan_1	inform	1.6128856372970972	156.53111751057847	153.89027851914145	15.048349447664469	126.44162065183092	173.9757510448567	83.78772801074695	89.31290910180539	5.5251810910584425	72.7658410097772	73.1541302874218	6.757790971939504
Chinese	6_mono	M6	male	6_4_pan_2	inform	1.6437319368168346	152.0887378637401	147.38188110253213	20.150267577642293	114.52065247344437	176.63310009603603	82.07356781865609	89.57533136947734	7.501763550821252	72.21884632625843	72.85184350673218	6.90074588182552
Chinese	6_mono	M6	male	6_6_pan_2	inform	1.9189301029511512	153.43491104391273	154.6799098991334	15.098834107919815	133.45424439487314	180.182394399811	84.72241577982548	89.9197696409331	5.197353861107615	72.13535525802084	72.83638385972824	8.242068770267263
Chinese	6_mono	M6	male	6_10_pan_2	inform	1.168444385916871	152.15149532196622	152.86720049788377	18.847690042087827	123.71056724167038	177.3864741548286	83.4098991482644	89.64902636498026	6.239127216715858	69.92892730545307	71.03568723709822	7.238460689319661
Chinese	6_mono	M6	male	6_1_pan_2	inform	1.2610736850689364	163.05264648108425	159.24202636804444	15.641238334011229	129.12029844354012	182.676475867139	84.15085658442415	90.15775060571947	6.006894021295324	74.53403010680452	76.11990280039619	8.192535459432845
Chinese	6_mono	M6	male	6_2_pan_2	inform	1.0865153053849212	147.26037342273983	142.57356505784836	13.529267605488904	117.99726545621174	159.9461957495808	82.59127988666745	87.8573133174372	5.2660334307697525	72.59159771926451	72.47203065292427	7.9773148981370205
Chinese	6_mono	M6	male	6_7_pan_2	inform	1.1937922403346874	156.3960691356741	149.30986060906784	17.999256586105773	119.61451935323028	172.76111691899894	82.82698427767336	89.19160685045125	6.36462257277789	73.19102320884473	73.36432738091912	5.735997967986337
Chinese	6_mono	M6	male	6_6_pan_3	inform	2.162524164693423	153.21812672338797	155.77460181202812	21.322687169750235	129.4468447201624	193.34439846878436	84.19438156531733	91.14034925823466	6.9459676929173355	70.57749362446029	73.09693511679986	7.381826856795891
Chinese	6_mono	M6	male	6_2_pan_3	inform	1.2652424971453229	156.3867978072607	152.1826858989042	17.195571982704354	120.96987513335806	177.08026770850455	83.02204709767395	89.61911574448759	6.597068646813639	73.21743101715714	73.42835754137482	8.877810502708412
Chinese	6_mono	M6	male	6_4_pan_3	inform	1.6182510363207143	157.00098967055246	156.650063557028	24.750644085279006	121.84114560364398	201.6705702967628	83.1462910920418	91.86980097232957	8.723509880287764	73.55183810890135	74.12827083126864	7.414892612135751
Chinese	6_mono	M6	male	6_8_pan_3	inform	1.325630313834722	149.82781312998785	149.70307596398584	15.359970023791094	121.80152637070442	171.07563915110063	83.14066006472717	89.02188629928149	5.881226234554319	71.60035770619031	72.44655274963887	6.714279929006806
Chinese	6_mono	M6	male	6_7_pan_3	inform	1.3112478336245772	154.59386977434934	151.7941914713709	18.777465819872443	122.11063923961176	180.0831127030045	83.18438065820746	89.91021927489817	6.725838616690709	73.6895633496915	74.39276419134087	5.7473311696524245
Chinese	6_mono	M6	male	6_9_pan_3	inform	1.8265688573890202	162.730680326184	160.4764578143101	17.9601230080562	129.01777657892438	187.90161450128232	84.13707884743596	90.64595326445887	6.508874417022909	73.64677153847438	74.31173666188766	7.725747178590121
Chinese	6_mono	M6	male	6_1_pan_3	inform	1.369054688774952	168.3665623103999	163.41320587908626	18.391532382324435	131.42728287230278	188.32002867655956	84.45732307426951	90.68451114284719	6.227188068577675	74.28343350309109	75.95419467775633	7.6178657442533275
Chinese	6_mono	M6	male	6_5_pan_3	inform	1.8308928137893759	167.76550286483467	164.8976491233705	19.852705245696153	134.60283084400987	194.7076187274838	84.8707575643581	91.26191810807873	6.3911605437206305	72.75154104570531	74.07353221980841	6.464095341571315
Chinese	6_mono	M6	male	6_10_pan_3	inform	1.1670300818708483	155.6788779308523	152.33880169009285	18.724152369359324	120.6580584002177	179.79797206545987	82.9773654136765	89.88279377044783	6.905428356771338	71.99926462924223	73.07564881103386	8.870561173779128
Chinese	6_mono	M6	male	6_3_pan_3	inform	1.9118078453776661	160.24660863500742	158.5199261684689	17.657680615979327	124.6972458731056	182.35756498584075	83.54738782203631	90.12747442570253	6.580086603666217	73.8733741845861	74.97564829219073	6.138833980624783
Chinese	7_mono	M7	female	7_10_con_1	pol	1.6061831655603953	234.3774910222433	239.95840723660953	24.062294166555134	206.09222476135352	278.3786325069985	92.24574166423777	97.45076755278029	5.205025888542522	63.95276954695955	64.67890793898147	7.005349435369128
Chinese	7_mono	M7	female	7_1_con_1	pol	1.8322570021780606	237.91501065708653	244.63469663895907	29.20879130956109	209.39831289138976	319.1221595340176	92.52127034228715	99.8155779575147	7.294307615227552	65.29490001371565	65.07960391015358	7.2072673341061115
Chinese	7_mono	M7	female	7_7_con_1	pol	1.7815765852047747	233.60413935332278	231.67233020059672	16.702711384579302	202.5534400394225	254.6682277574708	91.94586144502804	95.9096961036704	3.963834658642355	64.63358867780865	65.4769849943013	7.520444780798741
Chinese	7_mono	M7	female	7_6_con_1	pol	2.6068955656428017	238.82822414189783	236.44715453582975	21.495960603164615	205.6895766986613	269.6355607686805	92.21189850617287	96.89839959674335	4.686501090570474	63.158334104178664	64.90103143281527	8.123709808447336
Chinese	7_mono	M7	female	7_4_con_1	pol	2.370362902495714	246.86887365949204	242.97038119539755	18.641765689066922	211.41271256530064	268.43689546292825	92.68695887637695	96.82126989994407	4.134311023567122	65.98169725073504	65.75261979957263	7.252583722959724
Chinese	7_mono	M7	female	7_9_con_1	pol	2.4216683336966156	238.63859733577604	238.88035438403568	23.68582634159682	204.63092320627104	271.90418198754134	92.12255473072801	97.043421316436	4.920866585707984	66.33375671108325	66.25601986914566	6.849668864890408
Chinese	7_mono	M7	female	7_5_con_1	pol	2.923527716710595	252.51372149928895	246.54141448818183	19.358215309141162	214.05497327793526	277.67253754271286	92.90175165983388	97.40688128799617	4.505129628162294	63.25121993623159	65.366782312988	9.500834999442727
Chinese	7_mono	M7	female	7_2_con_1	pol	1.772277251856238	241.17057162913815	238.65332658087087	25.130097308539714	199.54699504902095	274.48226682822695	91.68701687779952	97.20680708025601	5.519790202456491	64.9153116255545	66.22774356269558	7.402282672282719
Chinese	7_mono	M7	female	7_3_con_1	pol	2.9664078038502737	247.04904789864548	241.23760382666165	20.041529466558533	201.78477938051793	265.1752481478757	91.88008152776635	96.60958287180762	4.729501344041267	63.77855100873066	64.58226828038975	8.752252627308517
Chinese	7_mono	M7	female	7_8_con_1	pol	1.7883435247697292	238.06815141075933	236.50759735703048	16.768326681577022	205.26639737075536	259.6077724469881	92.1762425862439	96.24227678103634	4.0660341947924366	65.23020635670147	65.29868142009299	7.44602203205838
